Price (Rs.),Discount (%),Final_Price(Rs.),Purchase_Year,Purchase_Month,Purchase_Day,Purchase_DayOfWeek,Purchase_IsWeekend,Category_Books,Category_Clothing,Category_Electronics,Category_Home & Kitchen,Category_Sports,Category_Toys,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI
417.34,30,292.14,2024,2,17,5,1,0,0,0,0,1,0,0,1,0,0
207.54,10,186.79,2024,6,26,2,0,0,1,0,0,0,0,0,1,0,0
123.41,25,92.56,2024,5,5,6,1,0,0,0,1,0,0,0,0,0,1
398.36,0,398.36,2024,3,26,1,0,0,0,0,0,1,0,0,1,0,0
350.5,15,297.93,2024,1,12,4,0,0,0,0,0,1,0,0,0,0,1
459.93,0,459.93,2024,6,19,2,0,1,0,0,0,0,0,1,0,0,0
324.93,25,243.7,2024,2,29,3,0,0,0,0,0,0,1,0,0,0,0
483.48,15,410.96,2024,9,12,3,0,0,0,0,0,0,1,0,0,0,0
286.37,25,214.78,2024,3,18,0,0,1,0,0,0,0,0,0,1,0,0
486.15,5,461.84,2024,6,25,1,0,0,0,0,0,1,0,0,0,1,0
44.29,0,44.29,2024,10,8,1,0,0,1,0,0,0,0,1,0,0,0
481.53,25,361.15,2024,8,21,2,0,0,0,0,0,1,0,0,0,0,1
404.07,15,343.46,2024,7,1,0,0,0,0,0,0,0,1,0,0,0,1
63.31,20,50.65,2024,6,12,2,0,0,0,0,0,1,0,0,0,0,1
254.31,0,254.31,2024,4,5,4,0,0,0,1,0,0,0,0,0,0,1
152.98,15,130.03,2024,6,18,1,0,0,0,0,1,0,0,0,0,0,1
199.16,15,169.29,2024,3,20,2,0,0,0,1,0,0,0,0,1,0,0
384.71,10,346.24,2024,3,8,4,0,0,0,1,0,0,0,0,0,0,1
498.37,10,448.53,2024,6,23,6,1,0,0,0,0,0,1,1,0,0,0
142.53,10,128.28,2024,10,7,0,0,0,0,0,0,0,0,0,0,0,1
353.77,15,300.7,2024,2,5,0,0,0,0,0,0,0,0,0,0,0,1
38.68,5,36.75,2024,9,11,2,0,0,0,0,0,0,1,0,0,0,1
34.3,10,30.87,2024,11,12,1,0,0,0,1,0,0,0,0,0,0,0
121.05,25,90.79,2024,9,13,4,0,0,0,0,0,1,0,0,0,0,0
117.95,15,100.26,2024,1,14,6,1,0,0,0,0,1,0,1,0,0,0
41.11,20,32.89,2024,11,12,1,0,0,1,0,0,0,0,0,1,0,0
171.56,20,137.25,2024,7,26,4,0,0,0,1,0,0,0,0,0,0,1
190.47,20,152.38,2024,4,11,3,0,0,1,0,0,0,0,0,0,0,1
94.21,25,70.66,2024,4,6,5,1,0,0,0,0,0,1,0,0,1,0
294.66,15,250.46,2024,10,19,5,1,0,0,1,0,0,0,0,0,1,0
262.15,15,222.83,2024,1,14,6,1,0,0,0,1,0,0,0,0,0,0
257.35,50,128.68,2024,11,13,2,0,1,0,0,0,0,0,1,0,0,0
318.15,10,286.33,2024,3,17,6,1,1,0,0,0,0,0,1,0,0,0
432.56,30,302.79,2024,5,17,4,0,0,0,0,0,1,0,0,1,0,0
386.32,10,347.69,2024,4,16,1,0,1,0,0,0,0,0,0,0,0,1
131.54,5,124.96,2024,11,9,5,1,0,0,0,0,0,1,0,0,1,0
32.29,0,32.29,2024,10,13,6,1,0,1,0,0,0,0,0,0,0,1
278.03,10,250.23,2024,2,14,2,0,0,0,0,1,0,0,1,0,0,0
381.05,10,342.94,2024,10,7,0,0,0,0,0,0,0,0,0,1,0,0
56.78,10,51.1,2024,3,11,0,0,0,0,0,0,0,1,0,0,0,1
30.56,30,21.39,2024,6,2,6,1,0,0,0,0,1,0,0,0,0,1
387.81,20,310.25,2024,8,1,3,0,0,1,0,0,0,0,0,0,0,0
375.41,30,262.79,2024,2,27,1,0,0,1,0,0,0,0,0,0,0,1
183.1,5,173.94,2024,3,11,0,0,0,0,0,0,1,0,0,1,0,0
278.54,15,236.76,2024,10,15,1,0,0,0,1,0,0,0,0,1,0,0
227.68,10,204.91,2024,9,16,0,0,0,1,0,0,0,0,0,0,0,1
490.91,30,343.64,2024,8,2,4,0,0,0,1,0,0,0,0,0,1,0
69.31,50,34.66,2024,9,23,0,0,0,1,0,0,0,0,0,0,1,0
31.12,50,15.56,2024,8,16,4,0,0,0,0,0,0,0,0,0,0,0
225.59,25,169.19,2024,9,11,2,0,0,0,0,0,1,0,0,0,1,0
328.31,10,295.48,2024,8,30,4,0,0,0,0,0,0,1,1,0,0,0
92.21,50,46.1,2024,9,12,3,0,1,0,0,0,0,0,0,0,0,0
95.3,15,81.0,2024,3,21,3,0,0,0,0,1,0,0,0,0,1,0
467.24,0,467.24,2024,8,9,4,0,0,0,0,0,0,1,0,0,0,1
181.68,10,163.51,2024,2,21,2,0,0,0,0,0,1,0,0,1,0,0
267.88,50,133.94,2024,7,16,1,0,0,1,0,0,0,0,0,0,0,1
138.46,0,138.46,2024,5,22,2,0,0,0,1,0,0,0,0,0,0,0
151.92,5,144.32,2024,6,12,2,0,0,1,0,0,0,0,1,0,0,0
163.54,25,122.66,2024,3,3,6,1,0,0,1,0,0,0,0,1,0,0
286.09,30,200.26,2024,6,5,2,0,0,0,0,0,0,0,0,0,1,0
209.89,30,146.92,2024,2,29,3,0,0,0,0,0,0,0,0,0,0,1
454.14,10,408.73,2024,11,13,2,0,0,0,0,0,0,1,0,0,1,0
87.6,25,65.7,2024,5,16,3,0,0,0,0,1,0,0,0,0,0,1
223.73,30,156.61,2024,7,31,2,0,0,0,0,0,0,0,0,0,1,0
473.12,10,425.81,2024,11,11,0,0,0,1,0,0,0,0,0,0,0,1
474.63,5,450.9,2024,4,18,3,0,0,1,0,0,0,0,0,0,1,0
351.26,10,316.13,2024,11,20,2,0,1,0,0,0,0,0,1,0,0,0
412.47,15,350.6,2024,8,7,2,0,0,1,0,0,0,0,0,0,0,0
221.39,20,177.11,2024,5,28,1,0,0,0,0,0,1,0,0,1,0,0
47.18,0,47.18,2024,1,17,2,0,0,1,0,0,0,0,0,1,0,0
363.37,50,181.69,2024,5,17,4,0,0,0,0,0,1,0,0,1,0,0
116.06,0,116.06,2024,10,17,3,0,0,0,0,0,1,0,0,0,1,0
321.07,20,256.86,2024,7,8,0,0,0,0,0,1,0,0,0,0,0,0
485.4,20,388.32,2024,11,2,5,1,1,0,0,0,0,0,1,0,0,0
129.71,25,97.28,2024,5,18,5,1,0,1,0,0,0,0,0,0,0,0
481.63,20,385.3,2024,5,6,0,0,0,1,0,0,0,0,0,0,0,0
112.0,0,112.0,2024,6,12,2,0,0,0,1,0,0,0,0,0,0,1
444.98,0,444.98,2024,3,22,4,0,1,0,0,0,0,0,0,0,0,0
226.97,25,170.23,2024,10,21,0,0,0,0,0,0,0,0,1,0,0,0
412.98,20,330.38,2024,10,6,6,1,0,0,1,0,0,0,0,1,0,0
306.97,20,245.58,2024,3,7,3,0,0,0,1,0,0,0,1,0,0,0
479.52,15,407.59,2024,9,25,2,0,1,0,0,0,0,0,0,0,0,1
422.68,15,359.28,2024,2,2,4,0,0,0,0,0,1,0,0,0,0,1
450.51,30,315.36,2024,10,11,4,0,0,0,0,0,0,1,0,0,0,1
337.72,5,320.83,2024,5,26,6,1,0,1,0,0,0,0,1,0,0,0
355.43,25,266.57,2024,9,8,6,1,0,1,0,0,0,0,0,0,0,1
250.41,50,125.2,2024,1,13,5,1,0,0,0,0,1,0,0,1,0,0
258.08,25,193.56,2024,6,19,2,0,0,0,0,0,0,0,0,0,1,0
61.98,0,61.98,2024,1,17,2,0,0,0,0,0,1,0,1,0,0,0
277.14,10,249.43,2024,7,15,0,0,1,0,0,0,0,0,0,0,0,1
181.62,50,90.81,2024,10,24,3,0,0,0,1,0,0,0,1,0,0,0
101.29,15,86.1,2024,2,23,4,0,0,0,0,0,0,0,0,0,0,1
399.69,25,299.77,2024,7,4,3,0,0,0,0,0,1,0,0,0,0,0
181.69,10,163.52,2024,2,9,4,0,1,0,0,0,0,0,0,1,0,0
138.51,15,117.73,2024,2,20,1,0,0,1,0,0,0,0,1,0,0,0
360.88,30,252.62,2024,9,23,0,0,0,0,0,0,1,0,0,1,0,0
152.43,20,121.94,2024,4,2,1,0,0,0,0,0,0,1,0,1,0,0
278.78,15,236.96,2024,1,13,5,1,0,0,0,1,0,0,0,1,0,0
82.95,10,74.66,2024,6,23,6,1,0,0,0,0,0,0,1,0,0,0
83.31,5,79.14,2024,10,4,4,0,0,0,0,0,1,0,0,1,0,0
268.14,0,268.14,2024,6,2,6,1,1,0,0,0,0,0,0,1,0,0
489.42,50,244.71,2024,8,20,1,0,0,0,0,0,1,0,0,0,0,0
210.4,0,210.4,2024,5,23,3,0,0,0,0,1,0,0,0,0,1,0
99.23,20,79.38,2024,2,28,2,0,1,0,0,0,0,0,0,0,0,1
280.2,0,280.2,2024,7,28,6,1,0,0,1,0,0,0,0,0,0,1
200.14,10,180.13,2024,11,6,2,0,0,0,0,0,0,0,1,0,0,0
388.45,15,330.18,2024,4,19,4,0,0,0,0,1,0,0,0,0,1,0
429.43,50,214.72,2024,8,4,6,1,0,0,1,0,0,0,1,0,0,0
348.15,15,295.93,2024,1,10,2,0,0,0,0,0,0,1,0,1,0,0
176.6,0,176.6,2024,3,12,1,0,1,0,0,0,0,0,1,0,0,0
228.74,0,228.74,2024,7,4,3,0,0,0,0,0,0,0,0,0,0,1
302.97,15,257.52,2024,7,9,1,0,0,0,0,1,0,0,0,0,0,0
117.7,25,88.28,2024,8,11,6,1,0,0,0,0,0,0,0,0,1,0
219.19,25,164.39,2024,7,25,3,0,0,1,0,0,0,0,0,0,0,1
137.74,30,96.42,2024,8,23,4,0,0,0,0,1,0,0,0,0,0,0
436.86,5,415.02,2024,2,11,6,1,0,0,0,0,0,0,0,0,1,0
269.89,20,215.91,2024,9,28,5,1,0,0,0,0,1,0,0,0,1,0
81.82,10,73.64,2024,6,5,2,0,0,0,0,0,1,0,0,0,1,0
353.61,20,282.89,2024,4,26,4,0,1,0,0,0,0,0,1,0,0,0
37.73,15,32.07,2024,4,27,5,1,0,0,0,0,0,1,0,0,1,0
215.34,5,204.57,2024,3,25,0,0,1,0,0,0,0,0,1,0,0,0
117.18,10,105.46,2024,3,7,3,0,0,0,0,0,0,1,0,1,0,0
451.22,5,428.66,2024,3,29,4,0,0,0,0,0,0,0,0,0,1,0
382.83,30,267.98,2024,1,8,0,0,0,0,0,0,0,0,0,0,0,0
213.0,50,106.5,2024,1,8,0,0,0,0,0,0,1,0,0,0,1,0
450.17,0,450.17,2024,3,21,3,0,0,0,0,1,0,0,1,0,0,0
251.98,50,125.99,2024,7,31,2,0,0,0,0,1,0,0,0,0,0,1
345.49,25,259.12,2024,3,27,2,0,0,0,0,0,0,0,0,0,0,1
431.89,15,367.11,2024,2,3,5,1,0,0,0,0,0,0,0,0,1,0
76.69,0,76.69,2024,7,2,1,0,0,1,0,0,0,0,0,1,0,0
373.26,50,186.63,2024,2,12,0,0,0,0,1,0,0,0,1,0,0,0
26.71,30,18.7,2024,6,5,2,0,1,0,0,0,0,0,0,0,0,0
191.54,0,191.54,2024,8,7,2,0,0,0,1,0,0,0,0,1,0,0
473.96,25,355.47,2024,4,3,2,0,0,0,0,0,1,0,0,0,0,1
347.43,15,295.32,2024,5,22,2,0,0,0,0,0,0,0,0,0,1,0
200.63,5,190.6,2024,3,31,6,1,0,1,0,0,0,0,0,0,0,0
47.45,25,35.59,2024,5,22,2,0,0,0,0,1,0,0,0,1,0,0
453.53,20,362.82,2024,4,5,4,0,0,0,0,1,0,0,0,1,0,0
378.95,20,303.16,2024,11,21,3,0,0,1,0,0,0,0,1,0,0,0
321.66,0,321.66,2024,5,8,2,0,0,0,0,0,1,0,1,0,0,0
429.78,5,408.29,2024,7,19,4,0,0,0,0,1,0,0,0,1,0,0
392.26,5,372.65,2024,1,16,1,0,0,0,0,1,0,0,0,0,1,0
169.92,25,127.44,2024,4,30,1,0,0,0,0,1,0,0,0,0,1,0
344.08,30,240.86,2024,4,17,2,0,0,0,0,0,0,0,0,1,0,0
119.61,50,59.8,2024,8,6,1,0,1,0,0,0,0,0,0,1,0,0
304.02,15,258.42,2024,9,13,4,0,0,0,0,0,0,1,0,0,1,0
221.6,20,177.28,2024,3,10,6,1,1,0,0,0,0,0,1,0,0,0
371.72,15,315.96,2024,8,14,2,0,0,1,0,0,0,0,0,0,1,0
245.53,0,245.53,2024,4,12,4,0,1,0,0,0,0,0,0,0,0,1
435.73,50,217.87,2024,7,23,1,0,0,0,0,1,0,0,0,1,0,0
399.88,5,379.89,2024,11,6,2,0,0,0,0,0,0,0,0,0,0,0
471.77,15,401.0,2024,10,6,6,1,0,1,0,0,0,0,0,0,0,1
451.25,30,315.88,2024,6,10,0,0,0,0,1,0,0,0,0,0,1,0
168.52,5,160.09,2024,4,3,2,0,0,0,0,0,0,1,0,0,1,0
272.8,30,190.96,2024,5,8,2,0,0,0,0,1,0,0,1,0,0,0
153.13,5,145.47,2024,4,21,6,1,0,0,1,0,0,0,1,0,0,0
244.73,50,122.36,2024,9,2,0,0,0,1,0,0,0,0,0,0,0,1
74.64,30,52.25,2024,11,17,6,1,0,0,0,0,1,0,0,0,0,0
204.33,10,183.9,2024,8,8,3,0,0,0,0,0,1,0,1,0,0,0
426.27,15,362.33,2024,9,20,4,0,1,0,0,0,0,0,0,0,0,0
369.36,10,332.42,2024,9,23,0,0,0,0,1,0,0,0,1,0,0,0
384.61,0,384.61,2024,2,29,3,0,0,0,1,0,0,0,0,0,0,1
203.19,20,162.55,2024,3,12,1,0,0,1,0,0,0,0,0,0,0,1
394.31,20,315.45,2024,5,30,3,0,0,0,1,0,0,0,1,0,0,0
135.22,25,101.41,2024,1,19,4,0,0,0,0,0,0,0,0,0,0,1
241.76,50,120.88,2024,1,15,0,0,0,0,0,0,0,1,0,0,0,1
20.31,5,19.29,2024,6,5,2,0,0,0,0,0,0,1,0,0,1,0
236.62,20,189.3,2024,9,29,6,1,0,0,0,0,0,1,0,1,0,0
250.72,0,250.72,2024,8,18,6,1,0,0,0,0,1,0,1,0,0,0
407.45,30,285.21,2024,4,23,1,0,1,0,0,0,0,0,0,0,0,1
436.95,10,393.25,2024,10,18,4,0,0,0,1,0,0,0,1,0,0,0
292.37,50,146.19,2024,10,18,4,0,0,0,0,0,0,1,0,1,0,0
63.8,0,63.8,2024,9,12,3,0,0,0,0,0,1,0,1,0,0,0
462.49,15,393.12,2024,8,31,5,1,0,0,0,0,1,0,0,0,0,0
122.14,5,116.03,2024,5,8,2,0,0,0,0,0,1,0,1,0,0,0
430.8,50,215.4,2024,4,3,2,0,0,0,0,0,0,1,0,0,0,1
245.54,15,208.71,2024,9,17,1,0,1,0,0,0,0,0,0,0,0,0
411.1,30,287.77,2024,6,19,2,0,0,0,0,0,0,1,0,0,0,0
152.62,50,76.31,2024,5,15,2,0,0,1,0,0,0,0,1,0,0,0
141.24,50,70.62,2024,9,24,1,0,0,0,0,0,0,1,1,0,0,0
419.81,15,356.84,2024,4,9,1,0,0,0,1,0,0,0,1,0,0,0
389.67,0,389.67,2024,6,4,1,0,0,1,0,0,0,0,0,1,0,0
426.13,20,340.9,2024,4,5,4,0,0,0,1,0,0,0,1,0,0,0
496.76,5,471.92,2024,3,10,6,1,0,0,1,0,0,0,0,0,0,0
109.99,15,93.49,2024,6,18,1,0,0,0,1,0,0,0,0,0,0,0
423.41,25,317.56,2024,6,4,1,0,1,0,0,0,0,0,0,0,0,0
59.42,20,47.54,2024,11,18,0,0,0,0,0,1,0,0,0,0,0,1
14.4,20,11.52,2024,5,21,1,0,0,1,0,0,0,0,0,1,0,0
127.92,10,115.13,2024,8,26,0,0,0,0,0,0,0,0,0,0,0,1
190.26,0,190.26,2024,1,15,0,0,0,0,0,0,1,0,0,1,0,0
366.79,20,293.43,2024,3,22,4,0,1,0,0,0,0,0,0,0,0,0
238.92,25,179.19,2024,11,12,1,0,0,0,0,1,0,0,0,0,0,0
105.61,10,95.05,2024,7,13,5,1,1,0,0,0,0,0,0,0,0,0
251.84,5,239.25,2024,1,23,1,0,0,0,0,0,0,0,1,0,0,0
482.78,30,337.95,2024,7,1,0,0,0,0,0,0,0,1,1,0,0,0
204.49,5,194.27,2024,2,24,5,1,0,0,0,0,0,1,0,1,0,0
364.65,5,346.42,2024,2,22,3,0,0,0,1,0,0,0,1,0,0,0
66.29,50,33.15,2024,9,16,0,0,1,0,0,0,0,0,0,0,0,1
122.79,25,92.09,2024,1,9,1,0,0,0,0,1,0,0,0,1,0,0
59.16,20,47.33,2024,3,25,0,0,0,0,0,1,0,0,0,0,0,0
482.74,20,386.19,2024,3,8,4,0,0,0,0,0,0,1,0,0,0,0
400.25,30,280.17,2024,7,7,6,1,0,0,0,0,0,1,1,0,0,0
278.69,30,195.08,2024,10,14,0,0,0,1,0,0,0,0,1,0,0,0
446.45,5,424.13,2024,10,15,1,0,1,0,0,0,0,0,0,0,0,1
77.79,10,70.01,2024,1,5,4,0,0,0,0,0,0,1,0,0,0,1
126.91,20,101.53,2024,9,7,5,1,0,1,0,0,0,0,0,1,0,0
350.82,30,245.57,2024,5,29,2,0,0,0,0,0,0,1,0,0,0,1
43.02,10,38.72,2024,1,18,3,0,1,0,0,0,0,0,0,0,1,0
416.29,25,312.22,2024,9,9,0,0,0,0,0,0,0,1,0,0,0,1
128.2,15,108.97,2024,9,30,0,0,1,0,0,0,0,0,0,1,0,0
112.97,25,84.73,2024,11,2,5,1,0,0,0,0,0,1,0,0,0,1
221.92,20,177.54,2024,8,21,2,0,0,0,0,0,0,1,0,1,0,0
356.78,20,285.42,2024,3,22,4,0,0,0,0,0,0,1,0,1,0,0
309.92,30,216.94,2024,8,22,3,0,0,0,0,0,1,0,0,0,1,0
400.63,30,280.44,2024,3,15,4,0,1,0,0,0,0,0,0,0,0,1
377.55,50,188.78,2024,8,25,6,1,1,0,0,0,0,0,0,0,0,1
382.33,15,324.98,2024,9,9,0,0,0,0,0,0,0,0,1,0,0,0
215.61,15,183.27,2024,3,1,4,0,0,0,0,0,0,0,1,0,0,0
352.89,10,317.6,2024,2,2,4,0,1,0,0,0,0,0,0,0,0,1
403.98,15,343.38,2024,9,8,6,1,0,1,0,0,0,0,0,0,1,0
19.44,15,16.52,2024,7,30,1,0,0,0,0,0,0,0,0,0,1,0
422.63,50,211.31,2024,10,21,0,0,0,0,0,0,0,1,0,0,0,1
302.73,30,211.91,2024,5,24,4,0,0,0,0,0,0,1,0,0,0,1
71.26,0,71.26,2024,9,3,1,0,0,0,0,0,0,0,1,0,0,0
332.89,0,332.89,2024,7,25,3,0,1,0,0,0,0,0,0,0,1,0
254.19,10,228.77,2024,7,29,0,0,0,1,0,0,0,0,1,0,0,0
436.15,30,305.3,2024,8,14,2,0,0,0,0,0,0,0,0,0,0,1
379.65,30,265.75,2024,11,4,0,0,0,0,0,0,0,1,1,0,0,0
440.27,20,352.22,2024,4,1,0,0,0,0,0,0,0,1,0,0,0,0
358.89,0,358.89,2024,1,18,3,0,0,0,0,0,0,1,0,0,1,0
463.05,15,393.59,2024,4,6,5,1,0,0,0,1,0,0,0,1,0,0
14.66,50,7.33,2024,5,15,2,0,0,1,0,0,0,0,1,0,0,0
374.15,10,336.74,2024,8,8,3,0,0,1,0,0,0,0,0,0,1,0
330.67,15,281.07,2024,5,27,0,0,0,0,0,0,0,0,1,0,0,0
367.14,5,348.78,2024,9,26,3,0,1,0,0,0,0,0,0,0,1,0
96.93,50,48.47,2024,8,15,3,0,0,0,1,0,0,0,0,0,0,0
326.94,5,310.59,2024,9,26,3,0,0,0,0,1,0,0,0,0,1,0
133.61,10,120.25,2024,1,6,5,1,0,0,0,0,1,0,0,0,0,0
319.29,50,159.65,2024,7,22,0,0,0,0,1,0,0,0,0,0,0,1
473.16,30,331.21,2024,9,23,0,0,0,0,0,1,0,0,0,0,1,0
261.33,30,182.93,2024,4,23,1,0,0,0,1,0,0,0,1,0,0,0
332.48,5,315.86,2024,9,17,1,0,0,0,0,1,0,0,0,0,0,1
180.06,5,171.06,2024,3,20,2,0,0,1,0,0,0,0,0,1,0,0
478.62,5,454.69,2024,3,9,5,1,0,0,0,1,0,0,0,0,0,0
391.77,30,274.24,2024,5,23,3,0,0,0,0,0,1,0,0,0,0,1
194.6,50,97.3,2024,11,19,1,0,0,0,0,0,0,0,0,0,0,1
145.56,50,72.78,2024,2,20,1,0,0,0,1,0,0,0,0,0,0,0
149.93,0,149.93,2024,2,10,5,1,0,0,0,0,0,1,0,0,0,1
197.26,20,157.81,2024,6,3,0,0,1,0,0,0,0,0,0,0,0,0
125.47,15,106.65,2024,9,22,6,1,1,0,0,0,0,0,0,0,0,0
221.24,0,221.24,2024,1,4,3,0,0,0,0,0,1,0,0,0,1,0
421.76,50,210.88,2024,3,21,3,0,0,1,0,0,0,0,1,0,0,0
342.6,20,274.08,2024,2,4,6,1,0,0,0,0,1,0,0,0,1,0
380.5,25,285.38,2024,8,7,2,0,0,0,0,0,0,0,0,0,0,1
435.45,0,435.45,2024,1,14,6,1,0,0,1,0,0,0,1,0,0,0
255.26,25,191.44,2024,11,3,6,1,1,0,0,0,0,0,0,0,1,0
142.92,25,107.19,2024,8,24,5,1,0,0,0,0,1,0,0,0,1,0
203.54,25,152.66,2024,3,12,1,0,0,0,1,0,0,0,0,0,0,1
71.16,0,71.16,2024,8,1,3,0,0,0,1,0,0,0,0,0,1,0
484.89,20,387.91,2024,5,1,2,0,1,0,0,0,0,0,1,0,0,0
431.84,10,388.66,2024,7,18,3,0,0,0,0,1,0,0,1,0,0,0
236.16,15,200.74,2024,2,29,3,0,1,0,0,0,0,0,0,0,1,0
319.55,25,239.66,2024,9,21,5,1,0,0,1,0,0,0,0,0,0,1
132.67,15,112.77,2024,10,20,6,1,0,1,0,0,0,0,0,0,0,0
112.35,5,106.73,2024,2,22,3,0,0,0,0,0,0,1,1,0,0,0
170.5,10,153.45,2024,10,22,1,0,1,0,0,0,0,0,0,0,0,0
287.69,10,258.92,2024,2,13,1,0,0,0,1,0,0,0,0,0,0,1
216.75,0,216.75,2024,5,28,1,0,0,0,0,0,0,1,0,0,0,1
37.79,10,34.01,2024,5,8,2,0,0,0,1,0,0,0,0,0,1,0
100.23,50,50.12,2024,5,31,4,0,1,0,0,0,0,0,0,0,1,0
453.66,0,453.66,2024,7,29,0,0,0,0,0,0,0,0,0,0,0,0
401.54,10,361.39,2024,9,14,5,1,0,0,0,0,0,1,0,1,0,0
442.41,15,376.05,2024,3,19,1,0,0,0,0,0,0,0,0,1,0,0
224.56,50,112.28,2024,10,19,5,1,0,0,1,0,0,0,0,0,0,0
435.97,15,370.57,2024,8,18,6,1,0,1,0,0,0,0,0,0,0,1
398.25,15,338.51,2024,4,5,4,0,0,0,1,0,0,0,0,0,1,0
262.8,0,262.8,2024,3,18,0,0,0,0,0,0,0,1,1,0,0,0
257.67,0,257.67,2024,11,4,0,0,0,0,0,1,0,0,0,1,0,0
410.07,50,205.03,2024,9,5,3,0,0,0,0,0,0,1,0,0,0,0
51.33,20,41.06,2024,9,8,6,1,0,0,0,0,0,1,1,0,0,0
28.77,10,25.89,2024,9,6,4,0,0,0,0,0,0,0,0,1,0,0
130.27,20,104.22,2024,4,18,3,0,0,1,0,0,0,0,0,0,0,0
113.72,50,56.86,2024,11,1,4,0,0,0,0,0,0,0,0,0,0,1
306.77,50,153.38,2024,6,1,5,1,0,0,0,0,0,0,0,0,1,0
68.53,0,68.53,2024,10,21,0,0,0,0,0,1,0,0,0,1,0,0
186.96,20,149.57,2024,8,6,1,0,0,0,1,0,0,0,1,0,0,0
496.79,5,471.95,2024,5,10,4,0,0,0,0,0,1,0,1,0,0,0
479.63,0,479.63,2024,4,12,4,0,1,0,0,0,0,0,0,0,0,1
235.86,20,188.69,2024,10,31,3,0,0,0,0,0,1,0,0,0,1,0
74.55,30,52.18,2024,7,23,1,0,0,0,0,0,0,0,0,0,0,0
269.25,30,188.47,2024,10,9,2,0,0,0,0,1,0,0,0,0,0,1
66.37,25,49.78,2024,9,9,0,0,1,0,0,0,0,0,0,0,0,0
122.84,5,116.7,2024,4,26,4,0,0,0,0,0,0,1,0,0,0,1
209.68,5,199.2,2024,4,28,6,1,0,0,1,0,0,0,0,0,0,0
243.62,20,194.9,2024,7,13,5,1,0,0,0,1,0,0,1,0,0,0
421.25,25,315.94,2024,4,16,1,0,0,0,0,0,1,0,0,0,0,0
281.6,50,140.8,2024,4,29,0,0,0,0,0,0,0,0,0,0,1,0
355.16,10,319.64,2024,4,28,6,1,0,1,0,0,0,0,0,0,0,1
172.78,5,164.14,2024,6,1,5,1,0,1,0,0,0,0,0,1,0,0
96.27,30,67.39,2024,9,23,0,0,0,0,1,0,0,0,1,0,0,0
286.09,10,257.48,2024,9,12,3,0,0,0,0,0,1,0,0,0,0,0
407.47,30,285.23,2024,10,5,5,1,0,0,0,1,0,0,1,0,0,0
230.18,10,207.16,2024,10,26,5,1,0,1,0,0,0,0,0,0,1,0
473.05,50,236.53,2024,8,23,4,0,0,0,0,1,0,0,0,0,1,0
126.42,5,120.1,2024,1,31,2,0,0,1,0,0,0,0,0,0,1,0
357.02,5,339.17,2024,2,11,6,1,0,0,1,0,0,0,1,0,0,0
114.6,5,108.87,2024,10,26,5,1,0,0,0,1,0,0,0,0,0,0
483.93,50,241.97,2024,9,10,1,0,0,0,0,0,0,0,0,1,0,0
410.02,30,287.01,2024,3,29,4,0,0,0,1,0,0,0,0,0,1,0
39.29,15,33.4,2024,9,22,6,1,0,0,0,1,0,0,1,0,0,0
143.25,20,114.6,2024,7,15,0,0,0,0,0,1,0,0,0,0,0,1
487.54,50,243.77,2024,4,14,6,1,0,0,0,0,1,0,0,0,1,0
84.34,50,42.17,2024,8,20,1,0,0,0,0,0,0,1,0,0,1,0
83.69,10,75.32,2024,5,5,6,1,0,0,1,0,0,0,0,0,0,1
412.56,50,206.28,2024,6,16,6,1,0,0,1,0,0,0,0,0,1,0
83.48,50,41.74,2024,3,4,0,0,0,0,0,0,0,1,0,0,1,0
422.69,20,338.15,2024,4,28,6,1,0,1,0,0,0,0,0,0,1,0
110.52,20,88.42,2024,10,4,4,0,0,0,0,0,0,1,1,0,0,0
307.25,10,276.53,2024,10,23,2,0,0,0,1,0,0,0,0,0,0,0
83.16,0,83.16,2024,4,24,2,0,1,0,0,0,0,0,0,0,1,0
33.33,10,30.0,2024,11,17,6,1,0,0,0,0,0,0,1,0,0,0
96.23,20,76.98,2024,7,19,4,0,1,0,0,0,0,0,0,1,0,0
246.49,15,209.52,2024,8,28,2,0,0,1,0,0,0,0,0,0,0,1
414.86,50,207.43,2024,4,24,2,0,1,0,0,0,0,0,0,0,1,0
87.2,5,82.84,2024,10,15,1,0,0,0,1,0,0,0,0,0,0,1
15.67,5,14.89,2024,1,10,2,0,0,0,1,0,0,0,0,0,1,0
396.59,15,337.1,2024,5,17,4,0,0,0,0,0,0,0,0,1,0,0
64.47,15,54.8,2024,9,18,2,0,1,0,0,0,0,0,0,0,1,0
364.19,10,327.77,2024,5,1,2,0,1,0,0,0,0,0,0,0,1,0
265.86,15,225.98,2024,10,14,0,0,0,0,0,0,0,0,0,0,1,0
202.03,25,151.52,2024,8,19,0,0,0,1,0,0,0,0,0,0,1,0
340.26,5,323.25,2024,1,9,1,0,0,0,0,0,0,1,0,0,1,0
84.13,30,58.89,2024,4,27,5,1,0,1,0,0,0,0,1,0,0,0
72.96,5,69.31,2024,8,27,1,0,0,0,0,1,0,0,1,0,0,0
412.27,20,329.82,2024,8,21,2,0,0,0,0,1,0,0,0,0,0,1
16.08,30,11.26,2024,3,15,4,0,0,0,1,0,0,0,1,0,0,0
13.43,10,12.09,2024,3,31,6,1,0,0,0,0,0,0,1,0,0,0
